# SignalP-5.0	Organism: euk	Timestamp: 20260407124956
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A0A0H3JD47	OTHER	0.000296	0.999704	
A0A0H3JD49	OTHER	0.000954	0.999046	
A0A0H3JD50	OTHER	0.000999	0.999001	
A0A0H3JD51	OTHER	0.263046	0.736954	
A0A0H3JD52	OTHER	0.000820	0.999180	
A0A0H3JD53	OTHER	0.000885	0.999115	
A0A0H3JD54	OTHER	0.001471	0.998529	
A0A0H3JD55	OTHER	0.000491	0.999509	
A0A0H3JD56	OTHER	0.002662	0.997338	
A0A0H3JD59	OTHER	0.001470	0.998530	
A0A0H3JD65	OTHER	0.001681	0.998319	
A0A0H3JD67	OTHER	0.001304	0.998696	
A0A0H3JD70	OTHER	0.001471	0.998529	
A0A0H3JD71	OTHER	0.004537	0.995463	
A0A0H3JD74	OTHER	0.000893	0.999107	
A0A0H3JD82	OTHER	0.002360	0.997640	
A0A0H3JD97	OTHER	0.001064	0.998936	
A0A0H3JDA2	OTHER	0.000265	0.999735	
A0A0H3JDA5	OTHER	0.001759	0.998241	
A0A0H3JDA8	SP(Sec/SPI)	0.973382	0.026618	CS pos: 22-23. AVA-AQ. Pr: 0.4873
A0A0H3JDB0	OTHER	0.001037	0.998963	
A0A0H3JDB4	OTHER	0.000226	0.999774	
A0A0H3JDB8	OTHER	0.000426	0.999574	
A0A0H3JDC3	OTHER	0.000872	0.999128	
A0A0H3JDC4	OTHER	0.001048	0.998952	
A0A0H3JDC6	OTHER	0.000965	0.999035	
A0A0H3JDD6	SP(Sec/SPI)	0.997914	0.002086	CS pos: 19-20. GLA-FD. Pr: 0.8692
A0A0H3JDD9	OTHER	0.005462	0.994538	
A0A0H3JDE0	OTHER	0.117325	0.882675	
A0A0H3JDE7	OTHER	0.000941	0.999059	
A0A0H3JDE8	OTHER	0.000316	0.999684	
A0A0H3JDF0	OTHER	0.001047	0.998953	
A0A0H3JDG1	OTHER	0.108208	0.891792	
A0A0H3JDG3	OTHER	0.000700	0.999300	
A0A0H3JDG9	OTHER	0.005964	0.994036	
A0A0H3JDH3	OTHER	0.000830	0.999170	
A0A0H3JDH5	OTHER	0.000816	0.999184	
A0A0H3JDH9	OTHER	0.000426	0.999574	
A0A0H3JDI4	OTHER	0.002505	0.997495	
A0A0H3JDJ0	OTHER	0.001661	0.998339	
A0A0H3JDJ9	OTHER	0.001572	0.998428	
A0A0H3JDK6	SP(Sec/SPI)	0.993028	0.006972	CS pos: 18-19. CVS-LD. Pr: 0.6709
A0A0H3JDK8	OTHER	0.000607	0.999393	
A0A0H3JDL6	OTHER	0.249326	0.750674	
A0A0H3JDM0	OTHER	0.000422	0.999578	
A0A0H3JDM2	OTHER	0.004908	0.995092	
A0A0H3JDM5	OTHER	0.002592	0.997408	
A0A0H3JDM8	OTHER	0.000823	0.999177	
A0A0H3JDN0	OTHER	0.011443	0.988557	
A0A0H3JDN7	OTHER	0.000295	0.999705	
A0A0H3JDP4	OTHER	0.000963	0.999037	
A0A0H3JDQ8	OTHER	0.008345	0.991655	
A0A0H3JDR1	OTHER	0.000268	0.999732	
A0A0H3JDR4	OTHER	0.002079	0.997921	
A0A0H3JDR5	OTHER	0.002684	0.997316	
A0A0H3JDS3	OTHER	0.026927	0.973073	
A0A0H3JDS6	OTHER	0.002353	0.997647	
A0A0H3JDT4	OTHER	0.000552	0.999448	
A0A0H3JDU0	OTHER	0.000507	0.999493	
A0A0H3JDU2	SP(Sec/SPI)	0.980479	0.019521	CS pos: 19-20. VSA-CG. Pr: 0.3030
A0A0H3JDV0	OTHER	0.000808	0.999192	
A0A0H3JDV2	SP(Sec/SPI)	0.996927	0.003073	CS pos: 21-22. AMA-LT. Pr: 0.9174
A0A0H3JDV7	OTHER	0.005731	0.994269	
A0A0H3JDW1	OTHER	0.000415	0.999585	
A0A0H3JDX3	OTHER	0.002500	0.997500	
A0A0H3JDX6	OTHER	0.113915	0.886085	
A0A0H3JDX7	OTHER	0.001686	0.998314	
A0A0H3JDX9	OTHER	0.001789	0.998211	
A0A0H3JDY3	OTHER	0.003961	0.996039	
A0A0H3JDZ0	OTHER	0.001646	0.998354	
A0A0H3JDZ3	OTHER	0.000928	0.999072	
A0A0H3JDZ5	OTHER	0.379562	0.620438	
A0A0H3JDZ6	SP(Sec/SPI)	0.994847	0.005153	CS pos: 22-23. CTS-KQ. Pr: 0.5252
A0A0H3JE03	OTHER	0.188484	0.811516	
A0A0H3JE10	OTHER	0.001672	0.998328	
A0A0H3JE24	OTHER	0.000995	0.999005	
A0A0H3JE25	OTHER	0.001507	0.998493	
A0A0H3JE36	OTHER	0.000685	0.999315	
A0A0H3JE38	OTHER	0.001408	0.998592	
A0A0H3JE47	OTHER	0.001226	0.998774	
A0A0H3JE53	OTHER	0.000677	0.999323	
A0A0H3JE54	OTHER	0.450575	0.549425	
A0A0H3JE59	OTHER	0.000619	0.999381	
A0A0H3JE68	OTHER	0.001186	0.998814	
A0A0H3JE69	OTHER	0.000552	0.999448	
A0A0H3JE71	OTHER	0.001357	0.998643	
A0A0H3JE72	OTHER	0.003553	0.996447	
A0A0H3JE74	OTHER	0.001635	0.998365	
A0A0H3JE78	OTHER	0.000743	0.999257	
A0A0H3JE79	SP(Sec/SPI)	0.997336	0.002664	CS pos: 24-25. AWA-SE. Pr: 0.7883
A0A0H3JE81	OTHER	0.000703	0.999297	
A0A0H3JE84	OTHER	0.000528	0.999472	
A0A0H3JE94	OTHER	0.011061	0.988939	
A0A0H3JEA1	SP(Sec/SPI)	0.884442	0.115558	CS pos: 18-19. GES-QN. Pr: 0.6792
A0A0H3JEB5	OTHER	0.003316	0.996684	
A0A0H3JEB6	OTHER	0.000461	0.999539	
A0A0H3JEB9	OTHER	0.001763	0.998237	
A0A0H3JEC0	SP(Sec/SPI)	0.995486	0.004514	CS pos: 24-25. AWA-SE. Pr: 0.8169
A0A0H3JED1	OTHER	0.015606	0.984394	
A0A0H3JED9	OTHER	0.001443	0.998557	
A0A0H3JEE6	OTHER	0.000519	0.999481	
A0A0H3JEE9	SP(Sec/SPI)	0.992280	0.007720	CS pos: 19-20. VSA-CG. Pr: 0.3188
A0A0H3JEF0	OTHER	0.002065	0.997935	
A0A0H3JEF1	SP(Sec/SPI)	0.984426	0.015574	CS pos: 16-17. VSG-EP. Pr: 0.6649
A0A0H3JEF6	OTHER	0.005321	0.994679	
A0A0H3JEF8	OTHER	0.001152	0.998848	
A0A0H3JEH4	OTHER	0.001010	0.998990	
A0A0H3JEH5	OTHER	0.019271	0.980729	
A0A0H3JEJ4	OTHER	0.000427	0.999573	
A0A0H3JEJ7	OTHER	0.000407	0.999593	
A0A0H3JEK1	OTHER	0.000711	0.999289	
A0A0H3JEK2	OTHER	0.001705	0.998295	
A0A0H3JEK3	OTHER	0.005991	0.994009	
A0A0H3JEK5	OTHER	0.000600	0.999400	
A0A0H3JEL5	OTHER	0.005885	0.994115	
A0A0H3JEL8	OTHER	0.001151	0.998849	
A0A0H3JEM3	OTHER	0.000274	0.999726	
A0A0H3JEP1	OTHER	0.003725	0.996275	
A0A0H3JEP4	SP(Sec/SPI)	0.997696	0.002304	CS pos: 24-25. AWA-SE. Pr: 0.7904
A0A0H3JEP5	OTHER	0.002026	0.997974	
A0A0H3JEP9	OTHER	0.000535	0.999465	
A0A0H3JER1	OTHER	0.002382	0.997618	
A0A0H3JER2	OTHER	0.003959	0.996041	
A0A0H3JER3	OTHER	0.000389	0.999611	
A0A0H3JER7	OTHER	0.000920	0.999080	
A0A0H3JES0	OTHER	0.006778	0.993222	
A0A0H3JES3	OTHER	0.003882	0.996118	
A0A0H3JES4	OTHER	0.000824	0.999176	
A0A0H3JET2	OTHER	0.003725	0.996275	
A0A0H3JET5	OTHER	0.000431	0.999569	
A0A0H3JET8	OTHER	0.006156	0.993844	
A0A0H3JET9	OTHER	0.000284	0.999716	
A0A0H3JEU3	OTHER	0.007955	0.992045	
A0A0H3JEU6	SP(Sec/SPI)	0.996666	0.003334	CS pos: 19-20. ALA-DD. Pr: 0.9668
A0A0H3JEU8	OTHER	0.002311	0.997689	
A0A0H3JEV1	OTHER	0.001471	0.998529	
A0A0H3JEV6	OTHER	0.000867	0.999133	
A0A0H3JEW6	OTHER	0.002787	0.997213	
A0A0H3JEX0	OTHER	0.002826	0.997174	
A0A0H3JEX1	OTHER	0.002847	0.997153	
A0A0H3JEX6	OTHER	0.001208	0.998792	
A0A0H3JEX7	OTHER	0.031831	0.968169	
A0A0H3JEX9	SP(Sec/SPI)	0.979758	0.020242	CS pos: 23-24. VFA-AD. Pr: 0.9135
A0A0H3JEY0	SP(Sec/SPI)	0.791076	0.208924	CS pos: 19-20. SLG-LN. Pr: 0.5542
A0A0H3JEY1	OTHER	0.001154	0.998846	
A0A0H3JEY3	OTHER	0.003414	0.996586	
A0A0H3JEY4	OTHER	0.002559	0.997441	
A0A0H3JEZ2	SP(Sec/SPI)	0.984963	0.015037	CS pos: 22-23. AFA-SV. Pr: 0.7197
A0A0H3JEZ5	OTHER	0.001987	0.998013	
A0A0H3JEZ6	OTHER	0.002328	0.997672	
A0A0H3JF00	OTHER	0.000947	0.999053	
A0A0H3JF01	SP(Sec/SPI)	0.983209	0.016791	CS pos: 22-23. VQA-AS. Pr: 0.8944
A0A0H3JF03	SP(Sec/SPI)	0.917939	0.082061	CS pos: 29-30. AHA-AD. Pr: 0.5601
A0A0H3JF04	OTHER	0.028198	0.971802	
A0A0H3JF05	OTHER	0.111043	0.888957	
A0A0H3JF06	SP(Sec/SPI)	0.957984	0.042016	CS pos: 31-32. ANA-AV. Pr: 0.7076
A0A0H3JF07	OTHER	0.000681	0.999319	
A0A0H3JF09	OTHER	0.001285	0.998715	
A0A0H3JF11	SP(Sec/SPI)	0.893558	0.106442	CS pos: 20-21. VLS-LG. Pr: 0.4635
A0A0H3JF12	OTHER	0.116880	0.883120	
A0A0H3JF20	OTHER	0.031358	0.968642	
A0A0H3JF21	OTHER	0.001583	0.998417	
A0A0H3JF25	OTHER	0.001025	0.998975	
A0A0H3JF28	OTHER	0.025820	0.974180	
A0A0H3JF29	OTHER	0.001596	0.998404	
A0A0H3JF31	OTHER	0.005873	0.994127	
A0A0H3JF34	OTHER	0.062197	0.937803	
A0A0H3JF35	SP(Sec/SPI)	0.895210	0.104790	CS pos: 18-19. GES-QN. Pr: 0.7074
A0A0H3JF38	OTHER	0.000402	0.999598	
A0A0H3JF41	OTHER	0.003564	0.996436	
A0A0H3JF42	OTHER	0.000583	0.999417	
A0A0H3JF46	OTHER	0.003202	0.996798	
A0A0H3JF49	SP(Sec/SPI)	0.769904	0.230096	CS pos: 25-26. VST-AT. Pr: 0.2376
A0A0H3JF51	OTHER	0.000893	0.999107	
A0A0H3JF53	OTHER	0.478887	0.521113	
A0A0H3JF55	OTHER	0.000967	0.999033	
A0A0H3JF58	OTHER	0.000868	0.999132	
A0A0H3JF59	OTHER	0.002358	0.997642	
A0A0H3JF60	OTHER	0.002639	0.997361	
A0A0H3JF61	OTHER	0.001739	0.998261	
A0A0H3JF63	OTHER	0.000534	0.999466	
A0A0H3JF69	OTHER	0.002113	0.997887	
A0A0H3JF71	OTHER	0.001663	0.998337	
A0A0H3JF72	OTHER	0.002040	0.997960	
A0A0H3JF81	OTHER	0.000908	0.999092	
A0A0H3JF92	SP(Sec/SPI)	0.818243	0.181757	CS pos: 24-25. VAS-HI. Pr: 0.5331
A0A0H3JF94	OTHER	0.000478	0.999522	
A0A0H3JFB9	SP(Sec/SPI)	0.830717	0.169283	CS pos: 32-33. AAA-DT. Pr: 0.5119
A0A0H3JFC2	OTHER	0.002360	0.997640	
A0A0H3JFD0	SP(Sec/SPI)	0.941902	0.058098	CS pos: 27-28. SGC-DQ. Pr: 0.5432
A0A0H3JFE6	OTHER	0.000349	0.999651	
A0A0H3JFE8	OTHER	0.000863	0.999137	
A0A0H3JFF7	OTHER	0.001318	0.998682	
A0A0H3JFG3	OTHER	0.002163	0.997837	
A0A0H3JFH6	OTHER	0.000506	0.999494	
A0A0H3JFH9	OTHER	0.001656	0.998344	
A0A0H3JFI3	OTHER	0.001483	0.998517	
A0A0H3JFI7	OTHER	0.002174	0.997826	
A0A0H3JFJ0	OTHER	0.003431	0.996569	
A0A0H3JFJ3	OTHER	0.000280	0.999720	
A0A0H3JFJ5	OTHER	0.001038	0.998962	
A0A0H3JFJ9	OTHER	0.005700	0.994300	
A0A0H3JFK0	OTHER	0.003709	0.996291	
A0A0H3JFK4	OTHER	0.001264	0.998736	
A0A0H3JFL7	OTHER	0.000492	0.999508	
A0A0H3JFM1	OTHER	0.000558	0.999442	
A0A0H3JFM2	OTHER	0.000415	0.999585	
A0A0H3JFM5	OTHER	0.154231	0.845769	
A0A0H3JFM9	OTHER	0.000940	0.999060	
A0A0H3JFN6	OTHER	0.000820	0.999180	
A0A0H3JFN8	OTHER	0.001670	0.998330	
A0A0H3JFP1	OTHER	0.493626	0.506374	
A0A0H3JFP3	OTHER	0.000832	0.999168	
A0A0H3JFP8	OTHER	0.000699	0.999301	
A0A0H3JFQ4	SP(Sec/SPI)	0.999076	0.000924	CS pos: 20-21. THA-SD. Pr: 0.9678
A0A0H3JFQ7	OTHER	0.000428	0.999572	
A0A0H3JFQ9	SP(Sec/SPI)	0.982730	0.017270	CS pos: 26-27. AFA-AD. Pr: 0.8883
A0A0H3JFR1	SP(Sec/SPI)	0.996067	0.003933	CS pos: 19-20. AHS-EM. Pr: 0.8528
A0A0H3JFR4	OTHER	0.005319	0.994681	
A0A0H3JFR8	OTHER	0.000964	0.999036	
A0A0H3JFT3	OTHER	0.062557	0.937443	
A0A0H3JFU1	OTHER	0.001471	0.998529	
A0A0H3JFV0	OTHER	0.000463	0.999537	
A0A0H3JFV4	OTHER	0.010927	0.989073	
A0A0H3JFV7	OTHER	0.003860	0.996140	
A0A0H3JFW0	OTHER	0.000847	0.999153	
A0A0H3JFW3	SP(Sec/SPI)	0.652339	0.347661	CS pos: 27-28. VNA-WA. Pr: 0.3423
A0A0H3JFX0	OTHER	0.000409	0.999591	
A0A0H3JFX4	OTHER	0.008559	0.991441	
A0A0H3JFX7	OTHER	0.004037	0.995963	
A0A0H3JFY0	OTHER	0.003105	0.996895	
A0A0H3JFY9	OTHER	0.008790	0.991210	
A0A0H3JG05	OTHER	0.000967	0.999033	
A0A0H3JG15	OTHER	0.000510	0.999490	
A0A0H3JG20	OTHER	0.024074	0.975926	
A0A0H3JG22	OTHER	0.006554	0.993446	
A0A0H3JG23	OTHER	0.009538	0.990462	
A0A0H3JG29	OTHER	0.103927	0.896073	
A0A0H3JG31	OTHER	0.001847	0.998153	
A0A0H3JG45	OTHER	0.002965	0.997035	
A0A0H3JG58	OTHER	0.134895	0.865105	
A0A0H3JG68	OTHER	0.001971	0.998029	
A0A0H3JG72	OTHER	0.003431	0.996569	
A0A0H3JG81	OTHER	0.003714	0.996286	
A0A0H3JG87	OTHER	0.003887	0.996113	
A0A0H3JG88	OTHER	0.015440	0.984560	
A0A0H3JG90	OTHER	0.000555	0.999445	
A0A0H3JGA4	OTHER	0.003526	0.996474	
A0A0H3JGA8	OTHER	0.000433	0.999567	
A0A0H3JGB9	OTHER	0.157835	0.842165	
A0A0H3JGC0	OTHER	0.002503	0.997497	
A0A0H3JGC1	OTHER	0.000619	0.999381	
A0A0H3JGC4	OTHER	0.000818	0.999182	
A0A0H3JGC7	OTHER	0.132752	0.867248	
A0A0H3JGC9	OTHER	0.001584	0.998416	
A0A0H3JGD6	OTHER	0.000333	0.999667	
A0A0H3JGD7	OTHER	0.001180	0.998820	
A0A0H3JGF6	SP(Sec/SPI)	0.982520	0.017480	CS pos: 21-22. ARA-GE. Pr: 0.7746
A0A0H3JGF8	OTHER	0.001674	0.998326	
A0A0H3JGG0	OTHER	0.030759	0.969241	
A0A0H3JGG1	OTHER	0.003493	0.996507	
A0A0H3JGG7	OTHER	0.002817	0.997183	
A0A0H3JGH5	SP(Sec/SPI)	0.998357	0.001643	CS pos: 19-20. AQA-QA. Pr: 0.7592
A0A0H3JGI1	SP(Sec/SPI)	0.594504	0.405496	CS pos: 24-25. VYS-YT. Pr: 0.4547
A0A0H3JGK7	OTHER	0.000576	0.999424	
A0A0H3JGL0	OTHER	0.180308	0.819692	
A0A0H3JGL5	OTHER	0.000379	0.999621	
A0A0H3JGL8	OTHER	0.001729	0.998271	
A0A0H3JGM5	OTHER	0.000407	0.999593	
A0A0H3JGM8	OTHER	0.007124	0.992876	
A0A0H3JGM9	OTHER	0.009357	0.990643	
A0A0H3JGN4	OTHER	0.171825	0.828175	
A0A0H3JGN5	OTHER	0.003095	0.996905	
A0A0H3JGP3	OTHER	0.002490	0.997510	
A0A0H3JGP8	SP(Sec/SPI)	0.997606	0.002394	CS pos: 21-22. TWA-AD. Pr: 0.9733
A0A0H3JGQ4	SP(Sec/SPI)	0.999430	0.000570	CS pos: 22-23. ALA-EG. Pr: 0.8662
A0A0H3JGQ5	OTHER	0.000814	0.999186	
A0A0H3JGQ7	OTHER	0.004943	0.995057	
A0A0H3JGQ9	OTHER	0.000971	0.999029	
A0A0H3JGR3	OTHER	0.181215	0.818785	
A0A0H3JGR6	OTHER	0.003792	0.996208	
A0A0H3JGR7	SP(Sec/SPI)	0.996628	0.003372	CS pos: 24-25. ASA-AE. Pr: 0.3357
A0A0H3JGR9	OTHER	0.000650	0.999350	
A0A0H3JGT1	OTHER	0.001457	0.998543	
A0A0H3JGT6	OTHER	0.000351	0.999649	
A0A0H3JGV4	OTHER	0.001021	0.998979	
A0A0H3JGV6	OTHER	0.000466	0.999534	
A0A0H3JGW1	OTHER	0.000444	0.999556	
A0A0H3JGW6	OTHER	0.000850	0.999150	
A0A0H3JGX0	OTHER	0.015653	0.984347	
A0A0H3JGX4	OTHER	0.001276	0.998724	
A0A0H3JGX7	OTHER	0.000407	0.999593	
A0A0H3JGY0	OTHER	0.001643	0.998357	
A0A0H3JGY4	OTHER	0.001831	0.998169	
A0A0H3JGY9	OTHER	0.420805	0.579195	
A0A0H3JGZ4	OTHER	0.001010	0.998990	
A0A0H3JGZ6	OTHER	0.001172	0.998828	
A0A0H3JH03	OTHER	0.001406	0.998594	
A0A0H3JH08	OTHER	0.003095	0.996905	
A0A0H3JH20	OTHER	0.003526	0.996474	
A0A0H3JH24	OTHER	0.001171	0.998829	
A0A0H3JH32	SP(Sec/SPI)	0.578043	0.421957	CS pos: 19-20. ADS-LK. Pr: 0.4905
A0A0H3JH42	OTHER	0.018789	0.981211	
A0A0H3JH45	OTHER	0.001239	0.998761	
A0A0H3JH47	OTHER	0.000561	0.999439	
A0A0H3JH50	OTHER	0.000778	0.999222	
A0A0H3JH58	OTHER	0.001798	0.998202	
A0A0H3JH60	OTHER	0.000547	0.999453	
A0A0H3JH62	OTHER	0.003071	0.996929	
A0A0H3JH69	OTHER	0.000515	0.999485	
A0A0H3JH70	OTHER	0.001249	0.998751	
A0A0H3JH75	OTHER	0.001347	0.998653	
A0A0H3JH83	OTHER	0.000741	0.999259	
A0A0H3JH89	OTHER	0.000564	0.999436	
A0A0H3JH92	OTHER	0.000572	0.999428	
A0A0H3JH95	SP(Sec/SPI)	0.639984	0.360016	CS pos: 29-30. ARA-RL. Pr: 0.1756
A0A0H3JH97	OTHER	0.002029	0.997971	
A0A0H3JH99	OTHER	0.000648	0.999352	
A0A0H3JHA1	OTHER	0.004249	0.995751	
A0A0H3JHA2	OTHER	0.000529	0.999471	
A0A0H3JHA6	OTHER	0.002740	0.997260	
A0A0H3JHB1	OTHER	0.032017	0.967983	
A0A0H3JHB3	OTHER	0.002450	0.997550	
A0A0H3JHB5	OTHER	0.001832	0.998168	
A0A0H3JHC2	OTHER	0.002430	0.997570	
A0A0H3JHC3	OTHER	0.003340	0.996660	
A0A0H3JHC4	OTHER	0.000491	0.999509	
A0A0H3JHC5	OTHER	0.003815	0.996185	
A0A0H3JHC9	OTHER	0.000313	0.999687	
A0A0H3JHD0	OTHER	0.006880	0.993120	
A0A0H3JHD1	SP(Sec/SPI)	0.999223	0.000777	CS pos: 17-18. VFA-TQ. Pr: 0.9566
A0A0H3JHD2	OTHER	0.003100	0.996900	
A0A0H3JHD6	OTHER	0.084170	0.915830	
A0A0H3JHE2	OTHER	0.338781	0.661219	
A0A0H3JHE3	SP(Sec/SPI)	0.984601	0.015399	CS pos: 22-23. CSG-SN. Pr: 0.5346
A0A0H3JHE4	SP(Sec/SPI)	0.991563	0.008437	CS pos: 19-20. VSA-CG. Pr: 0.3145
A0A0H3JHF3	OTHER	0.000742	0.999258	
A0A0H3JHF8	OTHER	0.050322	0.949678	
A0A0H3JHG3	OTHER	0.003093	0.996907	
A0A0H3JHG5	OTHER	0.002099	0.997901	
A0A0H3JHG8	OTHER	0.007873	0.992127	
A0A0H3JHH3	OTHER	0.001123	0.998877	
A0A0H3JHH6	OTHER	0.000711	0.999289	
A0A0H3JHI5	OTHER	0.283550	0.716450	
A0A0H3JHI6	SP(Sec/SPI)	0.998900	0.001100	CS pos: 18-19. VEA-GI. Pr: 0.9853
A0A0H3JHJ0	OTHER	0.001839	0.998161	
A0A0H3JHJ1	SP(Sec/SPI)	0.970068	0.029932	CS pos: 26-27. ARA-AD. Pr: 0.8108
A0A0H3JHK6	SP(Sec/SPI)	0.538254	0.461746	CS pos: 13-14. FFT-FP. Pr: 0.0089
A0A0H3JHM0	OTHER	0.003940	0.996060	
A0A0H3JHM1	OTHER	0.001626	0.998374	
A0A0H3JHM7	SP(Sec/SPI)	0.976790	0.023210	CS pos: 25-26. AAA-DD. Pr: 0.5031
A0A0H3JHM8	OTHER	0.001722	0.998278	
A0A0H3JHN3	SP(Sec/SPI)	0.501262	0.498738	CS pos: 19-20. VNS-VS. Pr: 0.2228
A0A0H3JHN8	OTHER	0.000461	0.999539	
A0A0H3JHN9	OTHER	0.001456	0.998544	
A0A0H3JHP5	OTHER	0.000361	0.999639	
A0A0H3JHP7	OTHER	0.001125	0.998875	
A0A0H3JHQ2	OTHER	0.003492	0.996508	
A0A0H3JHQ4	OTHER	0.001609	0.998391	
A0A0H3JHR1	OTHER	0.001338	0.998662	
A0A0H3JHR6	OTHER	0.001139	0.998861	
A0A0H3JHT8	OTHER	0.000639	0.999361	
A0A0H3JHV9	OTHER	0.000956	0.999044	
A0A0H3JHX1	OTHER	0.001579	0.998421	
A0A0H3JHX2	SP(Sec/SPI)	0.991551	0.008449	CS pos: 20-21. GLA-QQ. Pr: 0.8905
A0A0H3JHY0	OTHER	0.000796	0.999204	
A0A0H3JHY7	OTHER	0.001745	0.998255	
A0A0H3JHZ6	OTHER	0.000622	0.999378	
A0A0H3JI03	OTHER	0.002599	0.997401	
A0A0H3JI15	OTHER	0.002292	0.997708	
A0A0H3JI35	OTHER	0.001071	0.998929	
A0A0H3JI37	OTHER	0.001583	0.998417	
A0A0H3JI45	SP(Sec/SPI)	0.988197	0.011803	CS pos: 18-19. VNA-SN. Pr: 0.9525
A0A0H3JI47	OTHER	0.001177	0.998823	
A0A0H3JI50	OTHER	0.008200	0.991800	
A0A0H3JI58	OTHER	0.000426	0.999574	
A0A0H3JI64	OTHER	0.006791	0.993209	
A0A0H3JI67	OTHER	0.001179	0.998821	
A0A0H3JI73	OTHER	0.001229	0.998771	
A0A0H3JI75	OTHER	0.001399	0.998601	
A0A0H3JI76	OTHER	0.003940	0.996060	
A0A0H3JI80	OTHER	0.003925	0.996075	
A0A0H3JI82	SP(Sec/SPI)	0.815314	0.184686	CS pos: 18-19. CGA-LW. Pr: 0.6721
A0A0H3JI86	OTHER	0.001403	0.998597	
A0A0H3JI87	OTHER	0.013439	0.986561	
A0A0H3JI91	OTHER	0.002778	0.997222	
A0A0H3JI96	OTHER	0.005964	0.994036	
A0A0H3JI97	OTHER	0.126843	0.873157	
A0A0H3JIA0	OTHER	0.000552	0.999448	
A0A0H3JIA4	OTHER	0.007746	0.992254	
A0A0H3JIA5	OTHER	0.000396	0.999604	
A0A0H3JIA8	OTHER	0.000603	0.999397	
A0A0H3JIA9	OTHER	0.001048	0.998952	
A0A0H3JIB2	OTHER	0.000223	0.999777	
A0A0H3JIB4	OTHER	0.003287	0.996713	
A0A0H3JIB6	OTHER	0.003316	0.996684	
A0A0H3JIB7	OTHER	0.002153	0.997847	
A0A0H3JIC2	OTHER	0.004352	0.995648	
A0A0H3JIC7	OTHER	0.000338	0.999662	
A0A0H3JID2	OTHER	0.239850	0.760150	
A0A0H3JID6	OTHER	0.001189	0.998811	
A0A0H3JIE0	OTHER	0.001468	0.998532	
A0A0H3JIE1	OTHER	0.000876	0.999124	
A0A0H3JIE3	OTHER	0.000525	0.999475	
A0A0H3JIE6	OTHER	0.020764	0.979236	
A0A0H3JIE8	OTHER	0.006475	0.993525	
A0A0H3JIF1	OTHER	0.003232	0.996768	
A0A0H3JIF7	OTHER	0.001792	0.998208	
A0A0H3JIG0	OTHER	0.064403	0.935597	
A0A0H3JIG8	SP(Sec/SPI)	0.819312	0.180688	CS pos: 18-19. SQG-AL. Pr: 0.5631
A0A0H3JIG9	OTHER	0.000333	0.999667	
A0A0H3JIH1	OTHER	0.001259	0.998741	
A0A0H3JIH2	OTHER	0.012380	0.987620	
A0A0H3JIH4	OTHER	0.004870	0.995130	
A0A0H3JIH5	OTHER	0.001910	0.998090	
A0A0H3JIH8	OTHER	0.001112	0.998888	
A0A0H3JIH9	OTHER	0.000825	0.999175	
A0A0H3JII3	OTHER	0.001471	0.998529	
A0A0H3JIJ1	OTHER	0.013019	0.986981	
A0A0H3JIK7	OTHER	0.000778	0.999222	
A0A0H3JIL5	OTHER	0.001471	0.998529	
A0A0H3JIN7	OTHER	0.002214	0.997786	
A0A0H3JIP1	OTHER	0.001674	0.998326	
A0A0H3JIP2	OTHER	0.026074	0.973926	
A0A0H3JIP3	OTHER	0.102703	0.897297	
A0A0H3JIQ2	OTHER	0.001419	0.998581	
A0A0H3JIQ8	OTHER	0.001530	0.998470	
